inn,in_ban,staff100,staff1000,terminated_contracts2,reg_date1Y,bidding_num50
123456791604,0,1,0,0,0,1
123456791605,0,1,0,0,0,1
123456791606,0,1,1,0,0,1
123456791607,0,1,0,0,0,1
123456791608,1,1,0,0,0,1
123456791609,0,0,0,0,0,0
123456791610,0,1,0,0,0,0
123456791610,0,1,0,0,0,0
123456791611,0,0,0,0,0,0
123456791612,0,1,1,0,0,1
123456791613,0,1,0,0,0,1
123456791614,0,1,1,0,0,1
123456791615,0,1,0,0,0,1
123456791616,0,1,0,0,1,1
123456791617,0,1,1,0,0,1
123456791618,0,1,0,1,0,1
123456791619,0,1,1,0,0,1
123456791620,0,1,1,0,0,1
123456791621,0,1,0,0,1,0
123456791622,0,1,0,0,0,1
123456791623,0,1,0,0,0,1
123456791624,0,1,0,0,1,1
123456791625,0,1,1,0,0,1
123456791625,0,1,1,0,0,1
123456791626,0,1,0,0,1,0
123456791627,0,1,0,1,0,0
123456791628,0,1,1,0,1,0
123456791629,0,1,1,0,1,0
123456791630,0,1,1,0,1,1
123456791631,0,1,0,0,0,1
123456791632,0,1,0,0,0,1
123456791633,0,1,1,0,0,0
123456791634,0,1,0,0,0,1
123456791635,0,1,0,0,0,1
123456791636,0,1,1,0,0,1
123456791637,0,1,1,0,0,1
123456791638,0,1,1,1,1,1
123456791639,0,1,0,0,0,0
123456791640,0,1,0,0,1,1
123456791641,0,1,0,0,0,0
123456791642,0,1,1,0,0,0
123456791643,0,1,0,0,0,1
123456791644,0,1,1,0,0,0
123456791645,0,1,0,0,0,1
123456791646,0,1,1,0,0,1
123456791647,0,1,1,0,0,1
123456791648,0,1,1,0,0,1
123456791649,0,1,0,0,0,1
123456791649,0,1,0,0,0,1
123456791650,0,1,1,0,0,1
123456791651,0,1,0,0,0,1
123456791652,0,1,0,0,0,1
123456791653,0,1,1,0,0,0
123456791653,0,1,1,0,0,0
123456791654,0,1,1,0,0,1
123456791654,0,1,1,0,0,1
123456791655,0,1,1,0,0,1
123456791656,0,0,0,0,0,1
123456791657,0,1,1,0,0,0
123456791658,0,1,1,0,0,0
123456791659,0,1,0,0,1,0
123456791660,0,0,0,1,0,1
123456791661,0,1,0,1,0,1
123456791662,0,1,1,0,0,0
123456791663,0,0,0,0,0,1
123456791664,0,1,1,0,0,1
123456791665,0,1,1,0,0,0
123456791666,0,1,1,0,1,0
123456791667,0,1,0,0,0,0
123456791668,1,1,0,0,1,0
123456791669,0,1,0,0,0,0
123456791670,0,1,0,0,0,1
123456791671,0,1,1,0,0,1
123456791672,0,1,1,0,0,1
123456791673,1,1,0,0,0,0
123456791674,0,1,1,0,1,0
123456791675,0,1,0,0,0,1
123456791676,0,0,0,0,1,0
123456791676,0,0,0,0,1,0
123456791677,0,1,0,0,0,1
123456791678,0,1,0,0,0,1
123456791679,0,1,1,0,0,1
123456791680,0,1,0,0,0,1
123456791681,0,1,1,0,0,1
123456791682,0,0,0,0,0,0
123456791683,0,1,0,0,1,1
123456791684,0,1,1,0,0,0
123456791685,1,1,1,0,0,0
123456791686,0,1,1,0,0,0
123456791687,0,1,1,0,0,1
123456791688,0,1,0,0,0,1
123456791689,0,1,1,0,0,1
123456791690,0,1,0,0,0,1
123456791691,0,1,0,0,0,1
123456791692,0,1,0,0,0,1
123456791693,0,1,1,0,0,1
123456791694,0,1,1,0,0,0
123456791695,1,1,0,0,0,0
123456791696,0,1,1,0,0,1
123456791697,0,1,1,0,0,1
123456791698,0,1,1,0,0,1
123456791699,1,0,0,0,0,1
123456791700,0,1,1,0,0,1
123456791701,0,1,0,0,1,0
123456791702,1,1,1,0,0,1
123456791703,0,1,0,0,0,0
123456791704,0,1,1,0,0,0
123456791705,0,1,0,0,0,1
123456791706,0,1,0,0,0,1
123456791707,0,1,1,0,0,0
123456791708,0,1,1,0,0,0
123456791709,1,1,0,0,0,0
123456791710,0,1,0,0,0,0
123456791711,0,1,0,1,0,0
123456791712,0,1,1,0,0,1
123456791713,0,1,1,0,0,1
123456791714,0,1,1,0,0,1
123456791715,0,1,0,0,0,0
123456791716,0,0,0,0,1,0
123456791717,0,1,1,0,0,1
123456791718,0,1,1,0,0,0
123456791719,0,1,1,0,0,1
123456791720,0,1,1,0,0,1
123456791721,0,1,0,0,0,1
123456791722,0,1,1,0,0,1
123456791723,0,1,1,0,0,0
123456791724,0,1,1,0,1,1
123456791725,0,1,1,0,0,0
123456791726,0,1,0,1,1,0
123456791727,0,1,0,1,0,1
123456791728,0,1,0,0,0,1
123456791729,0,1,1,1,0,1
123456791730,0,1,1,0,0,0
123456791731,0,1,1,0,0,1
123456791731,0,1,1,0,0,1
123456791732,0,1,0,0,0,0
123456791733,0,1,1,0,0,0
123456791734,0,1,0,0,1,0
123456791735,0,1,1,0,0,1
123456791736,0,1,1,0,0,0
123456791737,0,1,1,0,0,1
123456791738,0,1,0,0,0,1
123456791739,0,1,1,0,1,1
123456791740,0,1,1,0,0,0
123456791741,0,1,1,0,0,0
123456791742,0,1,1,0,0,1
123456791743,1,1,0,0,0,0
123456791744,0,1,0,0,0,1
123456791745,0,1,1,0,0,0
123456791746,0,1,1,0,1,1
123456791747,0,1,0,0,0,1
123456791748,0,1,1,0,0,1
123456791749,0,1,0,0,0,0
123456791750,0,1,0,0,0,0
123456791751,0,1,0,0,0,0
123456791752,0,1,1,0,0,1
123456791753,0,1,1,0,0,0
123456791754,0,0,0,0,0,0
123456791755,0,0,0,0,0,0
123456791756,0,1,0,0,0,0
123456791757,0,1,1,0,0,1
123456791758,0,1,1,0,0,0
123456791759,0,1,0,0,0,0
123456791760,0,1,0,0,0,1
123456791761,0,1,1,0,0,1
123456791762,0,0,0,0,0,1
123456791763,0,1,1,0,0,0
123456791764,0,1,1,0,0,1
123456791765,0,1,1,0,1,1
123456791766,0,1,1,0,0,1
123456791767,0,1,0,0,1,0
123456791768,0,1,0,0,0,1
123456791769,0,1,0,0,0,0
123456791770,0,1,0,0,0,1
123456791771,0,1,1,0,0,1
123456791772,0,1,1,0,0,1
123456791773,0,1,0,0,0,1
123456791774,0,1,0,0,1,1
123456791775,0,1,0,0,0,1
123456791776,0,1,0,0,0,0
123456791777,0,1,1,0,0,1
123456791778,0,1,1,0,0,1
123456791779,0,1,1,0,0,0
123456791780,0,1,0,0,0,0
123456791781,0,1,0,0,0,0
123456791782,0,1,0,0,0,0
123456791783,0,1,1,0,0,1
123456791784,0,1,1,0,0,0
123456791785,0,1,1,0,0,0
123456791786,0,1,1,0,0,0
123456791787,0,1,1,0,0,0
123456791788,0,1,1,0,0,1
123456791789,0,1,1,0,0,1
123456791790,0,1,1,0,0,1
123456791791,0,1,0,0,0,1
123456791792,1,1,1,0,0,0
123456791793,0,1,1,0,0,1
123456791794,0,0,0,0,1,0
123456791795,0,1,1,0,0,0
123456791796,0,1,0,0,0,0
123456791797,0,1,0,0,0,1
123456791798,0,1,0,0,0,1
123456791799,1,1,0,0,1,0
123456791800,0,1,1,0,0,1
123456791801,0,1,0,0,0,0
123456791802,0,1,0,0,0,1
123456791803,0,1,0,0,0,1
123456791804,0,1,1,0,0,1
123456791805,0,1,1,0,1,1
123456791806,0,1,0,0,0,1
123456791807,0,1,0,0,0,0
123456791808,0,1,0,0,0,1
123456791808,0,1,0,0,0,1
123456791809,0,1,0,0,0,1
123456791809,0,1,0,0,0,1
123456791810,0,1,1,0,0,1
123456791811,0,1,0,1,0,0
123456791812,0,1,0,0,0,1
123456791813,0,1,1,0,0,1
123456791814,0,1,1,0,0,0
123456791815,0,1,0,0,0,0
123456791816,0,1,0,1,0,1
123456791817,0,1,1,0,0,0
123456791818,0,1,0,0,1,0
123456791819,0,1,1,0,1,0
123456791820,0,1,0,0,0,1
123456791821,0,1,1,0,0,0
123456791822,0,1,1,0,0,1
123456791823,0,1,0,0,0,1
123456791824,0,1,0,0,0,1
123456791825,0,1,0,0,0,0
123456791826,0,1,1,0,0,0
123456791827,0,1,0,0,0,1
123456791828,0,1,0,0,0,0
123456791829,0,1,0,0,0,0
123456791830,0,1,1,0,0,1
123456791830,0,1,1,0,0,1
123456791831,0,1,0,0,0,1
123456791832,0,1,0,0,0,1
123456791833,0,1,0,0,0,0
123456791834,0,1,0,0,1,1
123456791835,0,1,1,0,0,0
123456791836,1,1,0,0,1,0
123456791837,0,1,0,0,0,1
123456791838,0,1,1,0,1,0
123456791839,0,1,0,0,0,1
123456791840,0,1,0,0,0,1
123456791841,1,1,0,0,0,1
123456791842,0,1,1,0,0,1
123456791843,0,1,0,0,0,1
123456791844,0,1,1,1,0,1
123456791845,0,1,1,0,0,1
123456791846,0,1,1,0,1,0
123456791847,0,1,1,0,1,1
123456791848,0,1,1,0,0,1
123456791849,0,1,1,0,0,0
123456791850,0,1,1,0,0,1
123456791851,0,1,1,0,0,1
123456791852,0,1,1,0,0,0
123456791853,0,1,0,0,0,1
123456791854,0,1,0,0,0,1
123456791855,0,1,0,0,0,1
123456791855,0,1,0,0,0,1
123456791856,0,1,1,0,0,0
123456791857,0,1,0,0,0,1
123456791858,0,1,1,0,0,0
123456791859,0,1,0,0,0,1
123456791860,0,1,1,0,0,1
123456791861,0,1,1,0,0,0
123456791862,0,1,0,0,0,1
123456791863,0,1,1,0,0,1
123456791864,0,1,0,0,1,0
123456791865,0,1,1,0,0,0
123456791866,0,1,1,0,0,0
123456791867,0,1,1,0,0,0
123456791868,0,1,0,0,0,1
123456791869,0,1,1,0,1,0
123456791870,0,1,0,0,0,1
123456791871,0,1,0,0,0,1
123456791872,0,1,1,0,0,0
123456791873,0,1,1,0,0,1
123456791874,0,1,1,0,0,1
123456791875,0,1,1,0,1,0
123456791876,0,1,1,0,0,1
123456791877,0,1,0,0,0,0
123456791878,0,1,1,0,0,1
123456791879,0,1,0,0,0,1
123456791880,0,1,0,0,0,1
123456791881,1,0,0,0,1,0
123456791882,0,1,0,0,0,0
123456791883,0,1,0,0,0,1
123456791884,0,1,1,0,0,0
123456791885,0,1,1,0,1,0
123456791886,0,1,1,0,0,0
123456791886,0,1,1,0,0,0
123456791887,0,1,0,0,0,1
123456791888,0,1,0,0,0,0
123456791889,0,1,1,0,0,1
123456791890,0,1,1,0,1,1
123456791891,1,1,0,0,0,1
123456791892,0,1,1,0,0,1
123456791893,0,1,1,0,0,0
123456791894,0,1,1,0,0,1
123456791895,0,0,0,0,0,0
123456791896,0,0,0,0,0,1
123456791897,0,1,1,0,0,1
123456791898,1,1,1,0,0,0
123456791899,0,1,0,0,1,0
123456791900,0,1,0,0,0,0
123456791901,0,1,0,0,0,0
123456791902,0,1,1,0,0,0
123456791903,0,1,0,0,0,1
123456791904,0,1,0,0,0,1
123456791905,0,1,1,0,0,1
123456791906,0,0,0,0,0,0
123456791907,1,1,1,1,1,1
123456791908,0,1,1,0,1,1
123456791909,0,1,1,0,0,0
123456791910,0,1,1,0,0,1
123456791911,0,1,1,1,0,0
123456791912,0,1,1,0,0,1
123456791913,0,1,1,0,0,1
123456791914,0,1,1,0,0,0
123456791915,0,1,0,0,0,0
123456791916,0,1,0,0,0,0
123456791917,0,1,1,0,0,1
123456791918,0,1,1,0,1,1
123456791919,0,1,1,0,1,1
123456791920,1,1,0,0,0,1
123456791921,0,1,0,0,0,1
123456791922,0,1,0,0,1,1
123456791923,0,1,0,0,0,0
123456791924,0,1,0,0,0,1
123456791925,0,1,0,0,0,0
123456791926,0,1,0,0,0,0
123456791927,0,1,1,0,1,1
123456791928,0,1,1,0,0,0
123456791929,0,1,0,0,0,0
123456791930,0,1,1,0,0,1
123456791931,0,1,1,0,0,1
123456791932,0,1,1,0,0,0
123456791933,0,1,0,0,0,1
123456791934,0,1,1,0,0,1
123456791935,0,1,0,0,1,0
123456791936,0,1,1,0,0,0
123456791937,0,1,1,0,0,1
123456791938,0,1,0,1,0,1
123456791939,0,0,0,0,0,1
123456791940,0,1,1,0,0,0
123456791941,0,1,1,0,0,1
123456791942,0,1,1,0,0,1
123456791943,0,1,1,0,0,1
123456791944,0,1,0,0,0,0
123456791945,0,1,1,0,0,1
123456791946,0,1,0,0,0,1
123456791947,0,1,1,0,0,0
123456791948,0,1,1,0,0,1
123456791948,0,1,1,0,0,1
123456791949,0,1,0,0,0,1
123456791950,0,1,1,0,0,1
123456791951,0,1,1,0,0,0
123456791952,0,0,0,0,0,1
123456791953,0,1,1,0,1,1
123456791954,0,1,0,0,0,0
123456791955,0,1,1,0,0,0
123456791956,0,1,1,0,0,1
123456791957,0,0,0,0,0,1
123456791958,0,1,1,0,0,1
123456791959,0,1,0,0,1,1
123456791960,0,1,0,0,0,0
123456791961,0,1,1,0,0,0
123456791962,0,1,1,0,0,0
123456791963,0,1,1,0,0,1
123456791964,0,1,1,0,0,1
123456791965,0,1,0,0,0,1
123456791966,0,1,1,0,0,0
123456791967,0,1,1,0,0,1
123456791968,0,1,0,0,0,0
123456791969,0,1,1,0,0,0
123456791970,0,1,1,0,0,0
123456791971,0,1,0,0,0,0
123456791972,0,1,1,0,0,1
123456791973,0,1,0,0,1,1
123456791974,0,0,0,0,0,0
123456791975,0,1,0,0,0,1
123456791976,0,1,0,0,1,0
123456791977,0,1,1,0,0,0
123456791978,0,0,0,0,0,1
123456791979,0,1,1,0,0,1
123456791980,0,1,0,0,0,1
123456791981,0,1,1,0,0,1
123456791982,0,1,1,0,0,1
123456791983,0,1,1,0,0,1
123456791984,0,1,0,1,0,0
123456791985,0,1,1,0,0,0
123456791986,0,1,1,0,0,1
123456791987,0,1,1,0,0,1
123456791988,0,1,0,0,0,1
123456791989,0,1,0,0,0,1
123456791989,0,1,0,0,0,1
123456791990,0,1,0,0,0,1
123456791991,0,1,0,0,0,1
123456791992,0,1,0,0,0,1
123456791993,1,1,1,0,0,0
123456791994,0,1,1,0,0,0
123456791995,0,1,1,0,0,1
123456791996,0,1,0,0,0,1
123456791997,0,1,1,0,1,1
123456791998,0,1,0,0,0,0
123456791999,0,1,1,0,0,1
123456792000,0,1,0,0,1,1
123456792001,0,1,1,0,0,0
123456792002,0,1,0,1,0,0
123456792003,0,1,0,0,1,1
123456792004,0,1,0,0,0,1
123456792005,0,1,1,0,0,1
123456792006,0,1,1,0,0,0
123456792007,0,1,1,0,1,1
123456792008,0,1,1,0,0,0
123456792009,0,1,1,0,0,1
123456792010,0,1,0,0,0,0
123456792011,0,1,1,0,0,1
123456792011,0,1,1,0,0,1
123456792012,0,1,1,0,0,1
123456792012,0,1,1,0,0,1
123456792013,0,1,1,0,0,1
123456792014,0,1,0,0,1,0
123456792015,0,1,1,0,1,1
123456792016,0,1,1,0,0,0
123456792017,0,1,1,0,0,0
123456792018,0,1,0,0,0,0
123456792019,0,1,0,1,0,0
123456792020,0,1,1,0,0,1
123456792021,0,1,0,0,1,0
123456792022,0,0,0,0,0,0
123456792023,1,1,0,0,0,0
123456792024,0,1,0,0,0,0
123456792025,0,1,0,0,0,1
123456792026,0,1,1,0,0,1
123456792027,0,1,1,0,0,1
123456792028,0,1,0,0,0,0
123456792029,1,0,0,0,1,1
123456792030,0,1,1,0,0,1
123456792031,0,0,0,1,0,0
123456792032,0,0,0,0,0,0
123456792033,0,1,1,0,0,1
123456792034,0,1,1,0,0,0
123456792035,0,1,0,0,0,0
123456792036,1,1,0,0,1,0
123456792037,0,1,1,0,0,1
123456792038,0,1,1,0,0,1
123456792039,0,0,0,0,0,1
123456792040,0,1,1,0,0,0
123456792041,0,0,0,0,0,0
123456792042,0,1,0,0,1,1
123456792043,0,1,1,0,1,1
123456792044,0,1,1,0,0,1
123456792045,0,1,0,0,0,1
123456792046,0,1,0,0,0,0
123456792047,0,1,0,0,0,1
123456792048,0,1,0,0,0,1
123456792049,0,1,1,0,0,0
123456792050,0,1,0,0,0,1
123456792051,0,1,0,0,0,1
123456792052,0,1,1,1,0,1
123456792053,1,1,1,0,0,1
123456792054,0,1,1,0,0,1
123456792055,0,0,0,0,0,0
123456792056,0,1,1,0,0,0
123456792057,0,1,0,0,0,0
123456792058,0,1,1,0,0,1
123456792059,0,1,0,0,0,0
123456792060,1,1,0,0,0,0
123456792061,0,1,1,0,0,0
123456792062,0,0,0,0,0,1
123456792063,0,1,0,1,0,0
123456792064,0,1,1,0,1,1
123456792065,0,1,0,0,0,0
123456792066,0,1,0,0,0,1
123456792067,0,0,0,0,0,0
123456792068,0,1,1,0,0,0
123456792069,0,1,0,0,0,0
123456792070,0,1,1,0,0,0
123456792071,0,0,0,0,1,1
123456792072,0,1,1,0,0,1
123456792073,0,1,1,0,0,1
123456792074,0,1,1,0,0,0
123456792075,0,1,0,0,0,0
123456792075,0,1,0,0,0,0
123456792076,0,1,1,0,0,0
123456792077,0,1,1,0,0,1
123456792078,1,1,1,0,1,1
123456792079,0,1,0,0,0,1
123456792080,0,1,0,0,1,1
123456792081,0,1,1,0,0,0
123456792082,0,1,1,0,1,1
123456792083,1,1,0,0,0,1
123456792084,0,1,1,0,0,1
123456792085,0,1,1,0,0,1
123456792086,0,1,0,0,1,0
123456792087,0,1,1,0,0,1
123456792088,1,1,1,0,0,0
123456792089,0,1,0,0,0,1
123456792090,0,1,1,0,0,1
123456792091,0,1,0,0,0,0
123456792092,0,1,0,0,0,0
123456792093,0,1,0,0,0,1
123456792094,0,1,0,0,0,0
123456792095,0,1,0,0,0,0
123456792096,0,1,0,0,0,0
123456792097,0,1,0,0,0,1
123456792098,0,1,1,0,1,0
123456792099,0,1,1,0,0,1
123456792100,1,1,1,0,0,0
123456792101,0,1,1,0,0,0
123456792102,0,1,0,0,0,1
123456792103,0,0,0,0,0,0
123456792104,0,1,0,0,0,0
123456792105,0,1,0,0,0,0
123456792106,0,1,0,0,0,0
123456792107,0,1,1,0,0,0
123456792108,0,1,1,0,0,1
123456792109,0,1,0,0,0,1
123456792110,1,1,0,0,0,1
123456792111,0,1,1,0,0,1
123456792112,0,1,0,0,0,0
123456792113,0,1,0,0,0,1
123456792114,0,1,0,0,0,1
123456792115,0,1,0,0,0,0
123456792116,0,1,0,0,0,1
123456792117,0,1,1,0,1,1
123456792118,0,1,1,0,0,1
123456792119,0,1,0,0,0,1
123456792120,0,1,1,0,0,1
123456792121,0,1,1,0,0,0
123456792122,0,1,0,0,0,0
123456792122,0,1,0,0,0,0
123456792123,0,1,1,0,0,0
123456792124,0,1,1,0,0,1
123456792125,0,1,1,0,0,0
123456792126,0,1,0,0,0,0
123456792127,0,0,0,0,0,0
123456792128,0,1,1,0,0,0
123456792129,0,1,0,0,0,1
123456792130,0,0,0,0,0,0
123456792131,0,1,0,0,1,1
123456792132,0,1,1,0,0,1
123456792133,0,1,0,0,0,0
123456792134,0,1,1,0,0,0
123456792135,0,1,1,0,0,1
123456792136,0,1,1,0,0,1
123456792137,0,1,0,0,0,0
123456792137,0,1,0,0,0,0
123456792137,0,1,0,0,0,0
123456792138,0,1,0,0,0,0
123456792139,0,1,0,0,1,0
123456792140,0,1,0,0,1,1
123456792141,0,0,0,0,0,0
123456792142,0,1,0,0,0,0
123456792143,0,1,1,0,0,0
123456792144,0,1,1,0,0,0
123456792145,0,1,0,0,0,0
123456792146,0,1,1,0,0,1
123456792147,0,1,0,1,0,0
123456792148,0,1,0,0,0,0
123456792149,0,1,1,0,0,1
123456792150,1,1,0,0,0,0
123456792151,0,1,0,0,0,1
123456792152,0,1,1,0,0,1
123456792153,0,1,1,0,0,0
123456792154,0,1,0,0,0,0
123456792155,0,1,0,0,0,0
123456792156,0,1,0,0,0,1
123456792157,0,0,0,0,0,1
123456792158,0,1,0,0,0,0
123456792159,0,1,0,0,0,0
123456792160,0,1,1,1,0,0
123456792161,0,1,1,0,0,1
123456792162,0,1,1,0,0,0
123456792163,0,1,0,0,0,1
123456792164,1,1,0,1,0,1
123456792165,0,1,1,0,0,1
123456792166,0,1,0,0,0,1
123456792167,0,1,1,0,0,1
123456792168,0,1,1,0,0,1
123456792169,0,0,0,0,0,1
123456792170,0,1,1,0,0,0
123456792171,0,1,0,0,0,0
123456792172,0,1,1,0,0,1
123456792173,0,1,0,0,0,1
123456792174,0,1,0,0,0,1
123456792175,0,1,0,0,0,1
123456792176,0,1,1,0,0,1
123456792177,0,1,1,0,0,0
123456792178,0,1,0,0,0,0
123456792179,0,1,0,0,0,0
123456792180,0,1,0,0,0,0
123456792181,0,1,1,0,0,1
123456792182,0,1,0,0,0,0
123456792183,0,1,0,0,0,1
123456792184,0,1,1,0,0,1
123456792185,0,1,0,0,0,1
123456792185,0,1,0,0,0,1
123456792185,0,1,0,0,0,1
123456792186,0,1,0,0,1,1
123456792187,0,1,1,0,0,1
123456792188,0,1,1,0,0,1
123456792189,0,1,1,0,0,0
123456792190,0,1,0,0,0,1
123456792190,0,1,0,0,0,1
123456792190,0,1,0,0,0,1
123456792191,0,1,1,0,1,1
123456792192,0,1,0,0,0,0
123456792193,0,1,0,0,0,1
123456792194,0,1,1,0,0,1
123456792195,0,1,0,1,0,0
123456792196,0,1,1,0,0,1
123456792197,0,1,0,0,0,1
123456792198,0,1,1,0,0,0
123456792199,0,1,1,0,0,0
123456792200,0,1,0,0,1,1
123456792201,0,1,0,0,0,0
123456792202,0,1,0,0,0,0
123456792203,0,1,0,0,0,0
123456792204,0,1,1,0,0,1
123456792205,0,1,0,0,0,0
123456792206,0,0,0,0,0,0
123456792207,0,1,1,0,0,1
123456792208,0,1,0,0,0,0
123456792209,0,0,0,0,0,1
123456792210,0,1,0,0,0,0
123456792211,0,1,1,0,0,0
123456792212,0,1,1,0,0,0
123456792213,0,1,0,0,0,1
123456792214,0,1,1,0,0,0
123456792215,0,1,0,0,0,0
123456792216,0,1,1,0,0,0
123456792217,0,1,1,0,0,1
123456792218,0,1,0,0,0,0
123456792219,0,1,1,0,0,1
123456792220,0,1,0,0,1,0
123456792221,0,1,1,0,0,1
123456792222,0,1,0,0,0,0
123456792223,0,1,0,0,0,1
123456792223,0,1,0,0,0,1
123456792224,0,1,1,0,1,0
123456792225,0,1,0,0,0,1
123456792226,0,1,0,0,0,0
123456792227,0,1,1,0,1,0
123456792228,0,1,1,0,0,1
123456792229,0,1,0,0,1,1
123456792230,0,1,0,0,0,0
123456792231,0,1,1,0,0,0
123456792232,0,1,0,0,0,0
123456792233,0,1,1,0,0,1
123456792234,0,1,0,0,1,0
123456792235,0,1,1,0,1,1
123456792235,0,1,1,0,1,1
123456792236,0,1,1,0,0,1
123456792237,0,1,1,0,0,1
123456792238,0,1,1,1,0,0
123456792239,0,1,1,0,0,0
123456792240,0,1,0,0,0,0
123456792241,0,1,0,0,0,0
123456792242,0,1,0,0,0,0
123456792243,0,1,1,0,0,1
123456792244,0,1,1,1,0,1
123456792245,0,1,1,0,0,1
123456792246,0,1,1,0,0,1
123456792247,0,1,0,0,0,1
123456792248,0,1,1,0,0,0
123456792249,0,0,0,0,0,1
123456792250,0,1,0,0,1,1
123456792251,0,1,1,0,0,1
123456792252,0,1,1,0,0,1
123456792253,0,1,1,0,0,0
123456792254,0,1,0,0,0,0
123456792255,0,1,1,0,0,0
123456792256,0,1,0,0,0,0
123456792257,0,1,0,0,0,0
123456792258,0,1,1,0,0,1
123456792259,0,1,1,0,0,1
123456792260,0,1,1,0,0,1
123456792261,0,1,0,0,0,0
123456792262,0,1,0,0,0,0
123456792263,0,1,0,0,0,0
123456792264,0,1,0,0,1,0
123456792265,0,1,0,0,0,1
123456792266,0,1,1,0,0,0
123456792267,0,0,0,0,0,0
123456792268,0,1,0,0,0,1
123456792269,0,1,0,0,0,0
123456792270,0,1,0,0,0,0
123456792271,0,1,1,0,1,0
123456792272,0,1,1,0,0,1
123456792273,0,1,0,0,0,1
123456792274,0,1,1,0,0,1
123456792275,0,0,0,0,0,1
123456792276,0,1,1,0,0,1
123456792277,0,1,0,0,0,1
123456792278,0,1,0,0,0,1
123456792279,0,1,1,1,0,0
123456792280,0,1,0,0,1,0
123456792281,0,1,1,0,0,1
123456792282,0,1,1,0,0,0
123456792283,0,1,0,0,1,0
123456792284,1,1,1,0,1,0
123456792285,0,1,1,0,0,0
123456792286,0,1,0,0,0,1
123456792287,0,0,0,0,0,1
123456792288,0,1,0,0,0,0
123456792289,0,1,0,0,0,1
123456792289,0,1,0,0,0,1
123456792290,0,1,1,0,0,1
123456792291,0,1,0,0,0,0
123456792292,0,1,0,0,1,0
123456792293,0,1,0,0,0,0
123456792294,0,1,0,0,0,1
123456792295,0,1,1,0,1,0
123456792296,1,1,1,0,0,0
123456792297,0,1,1,0,1,1
123456792298,0,1,0,0,0,0
123456792299,0,1,1,0,0,0
123456792300,0,1,0,0,0,0
123456792301,0,1,1,0,0,1
123456792302,0,1,0,0,1,0
123456792303,0,0,0,0,0,0
123456792304,0,1,1,0,0,1
123456792305,0,1,0,0,0,1
123456792306,0,1,1,0,0,1
123456792307,0,1,0,0,0,1
123456792308,0,1,0,0,0,1
123456792309,0,1,1,0,0,1
123456792310,0,0,0,0,0,0
123456792311,0,1,1,0,0,0
123456792312,0,1,1,0,0,0
123456792313,0,1,1,0,1,1
123456792314,0,1,1,0,1,1
123456792315,0,1,0,0,1,0
123456792316,0,1,1,0,0,1
123456792317,0,1,1,0,0,1
123456792318,0,1,1,0,0,0
123456792318,0,1,1,0,0,0
123456792319,0,1,1,0,0,1
123456792320,0,1,0,0,0,0
123456792321,0,1,1,0,0,0
123456792322,0,1,1,0,0,0
123456792323,0,1,0,0,0,1
123456792324,0,1,0,0,0,1
123456792325,0,1,0,0,0,0
123456792326,0,1,1,0,0,1
123456792327,0,1,1,0,0,1
123456792328,0,1,1,0,0,0
123456792329,0,0,0,0,1,1
123456792330,0,1,1,0,0,1
123456792331,0,1,1,0,0,0
123456792332,0,1,0,0,0,0
123456792333,0,1,0,0,0,1
123456792334,0,1,0,0,0,0
123456792335,0,1,0,0,0,1
123456792336,0,1,1,0,0,0
123456792337,0,1,0,0,1,1
123456792338,0,1,1,0,0,0
123456792339,0,1,0,0,1,0
123456792340,0,1,0,0,0,1
123456792341,0,1,1,0,1,0
123456792342,0,1,1,0,0,1
123456792343,0,1,0,0,0,1
123456792344,0,1,0,0,0,0
123456792345,0,1,0,0,1,0
123456792345,0,1,0,0,1,0
123456792345,0,1,0,0,1,0
123456792346,0,1,0,0,0,0
123456792347,0,0,0,0,0,0
123456792348,0,1,0,0,0,1
123456792349,0,0,0,0,0,0
123456792350,0,1,1,0,0,1
123456792351,0,1,0,0,0,1
123456792352,0,1,1,0,0,1
123456792353,0,1,1,0,0,1
123456792354,0,1,0,0,0,0
123456792355,0,0,0,0,0,1
123456792356,0,1,0,0,0,1
123456792357,0,1,0,0,0,0
123456792358,0,1,0,0,1,1
123456792359,0,1,0,0,0,1
123456792360,0,1,1,0,0,0
123456792361,0,1,1,0,0,0
123456792362,0,1,0,0,1,1
123456792363,0,1,0,0,1,0
123456792364,0,1,0,0,0,0
123456792365,0,1,0,0,1,1
123456792366,0,1,0,0,0,0
123456792367,0,1,1,0,0,1
123456792368,0,1,1,0,0,1
123456792369,0,1,1,0,0,0
123456792370,0,1,0,0,1,1
123456792371,0,1,0,0,0,1
123456792372,0,1,1,0,0,1
123456792373,0,1,0,0,0,1
123456792374,0,1,1,0,0,0
123456792375,0,1,1,0,0,1
123456792376,0,1,0,0,0,1
123456792377,0,1,0,0,0,0
123456792378,0,1,0,0,0,0
123456792379,0,1,1,0,1,0
123456792380,0,1,1,0,0,1
123456792381,0,0,0,0,0,1
123456792382,0,1,0,0,0,1
123456792383,0,1,0,0,0,0
123456792384,0,1,0,0,0,1
123456792385,0,1,0,0,0,0
123456792386,0,1,1,0,1,1
123456792387,0,1,1,1,0,0
123456792388,0,1,0,0,1,0
123456792389,0,1,1,0,0,0
123456792390,0,1,0,0,0,1
123456792391,0,1,1,0,1,1
123456792392,0,1,1,0,0,0
123456792393,0,1,1,0,0,0
123456792394,0,1,0,0,1,1
